"No.","Ticker","Company","Sector","Industry","Country","Market Cap","P/E","Price","Change","Volume"
1686,"OGXI","OncoGenex Pharmaceuticals, Inc.","Healthcare","Biotechnology","USA",117.09,,8.13,2.01%,25091
1687,"OHRP","Ohr Pharmaceutical, Inc.","Healthcare","Biotechnology","USA",142.37,,7.74,1.71%,579
1688,"OIIM","O2Micro International Ltd.","Technology","Diversified Electronics","Cayman Islands",83.49,,2.81,-1.40%,4324
1689,"OINK","Tianli Agritech, Inc.","Consumer Goods","Farm Products","China",24.96,,2.25,0.85%,16934
1690,"OKSB","Southwest Bancorp Inc.","Financial","Regional - Southwest  Banks","USA",313.58,26.98,15.83,-0.57%,12325
1691,"OLBK","Old Line Bancshares Inc.","Financial","Regional - Mid-Atlantic Banks","USA",123.32,20.14,14.35,-1.03%,1850
1692,"OLED","Universal Display Corp.","Technology","Computer Peripherals","USA",1560.12,73.87,34.05,0.21%,69808
1693,"OMAB","Grupo Aeroportuario Centro Norte, S.A. de C.V.","Services","Air Services, Other","Mexico",1381.01,21.83,27.75,0.11%,8872
1694,"OMCL","Omnicell Inc.","Technology","Computer Based Systems","USA",859.70,38.23,24.46,-0.04%,66960
1695,"OMED","OncoMed Pharmaceuticals, Inc.","Healthcare","Biotechnology","USA",658.28,,28.15,-0.88%,64381
1696,"OMER","Omeros Corporation","Healthcare","Biotechnology","USA",266.22,,9.87,10.65%,1641003
1697,"OMEX","Odyssey Marine Exploration Inc.","Services","Business Services","USA",166.12,,2.01,-2.90%,256369
1698,"ONB","Old National Bancorp.","Financial","Regional - Midwest Banks","USA",1518.73,15.40,15.06,-0.20%,85637
1699,"ONCY","Oncolytics Biotech Inc.","Healthcare","Biotechnology","Canada",134.77,,1.59,0.00%,119041
1700,"ONEQ","Fidelity Nasdaq Composite Index Tracking","Financial","Exchange Traded Fund","USA",238.44,,158.59,-0.23%,3554
1701,"ONFC","Oneida Financial Corp.","Financial","Savings & Loans","USA",86.18,14.07,13.00,2.68%,391
1702,"ONNN","ON Semiconductor Corp.","Technology","Semiconductor - Broad Line","USA",3446.13,,7.64,-0.46%,741414
1703,"ONSM","Onstream Media Corp.","Technology","Business Software & Services","USA",3.12,,0.25,-2.00%,20000
1704,"ONTX","Onconova Therapeutics, Inc.","Healthcare","Biotechnology","USA",42.70,,13.18,-19.54%,624567
1705,"ONTY","Oncothyreon Inc","Healthcare","Biotechnology","USA",103.73,,1.73,0.00%,216257
1706,"ONVI","Onvia Inc.","Services","Business Services","USA",36.84,38.46,5.00,0.00%,0
1707,"OPEN","OpenTable, Inc.","Technology","Internet Information Providers","USA",1771.46,59.47,76.98,0.35%,112825
1708,"OPHC","OptimumBank Holdings Inc.","Financial","Regional - Mid-Atlantic Banks","USA",11.04,,1.28,-8.89%,475
1709,"OPHT","Ophthotech Corporation","Healthcare","Biotechnology","USA",47.04,,31.14,-2.70%,56962
1710,"OPLK","Oplink Communications Inc.","Technology","Semiconductor - Integrated Circuits","USA",333.41,27.51,17.39,0.35%,3943
1711,"OPOF","Old Point Financial Corporation","Financial","Regional - Mid-Atlantic Banks","USA",62.78,14.39,12.67,0.08%,0
1712,"OPTT","Ocean Power Technologies, Inc","Industrial Goods","Diversified Machinery","USA",18.68,,1.86,2.76%,27467
1713,"OPXA","Opexa Therapeutics, Inc.","Healthcare","Biotechnology","USA",15.02,,1.69,-10.29%,1861747
1714,"ORBC","ORBCOMM, Inc.","Technology","Diversified Communication Services","USA",292.59,51.33,6.14,-0.32%,2921
1715,"ORBK","Orbotech Ltd.","Technology","Diversified Electronics","Israel",575.84,21.98,13.51,-0.88%,68534
1716,"ORBT","Orbit International Corp.","Technology","Diversified Electronics","USA",15.35,34.80,3.47,-0.29%,2
1717,"ORCT","Orckit Communications Ltd.","Technology","Communication Equipment","Israel",2.73,,0.11,-11.67%,10692
1718,"OREX","Orexigen Therapeutics, Inc.","Healthcare","Drug Manufacturers - Other","USA",531.21,,5.36,-0.37%,1008882
1719,"ORIG","Ocean Rig UDW Inc.","Basic Materials","Oil & Gas Drilling & Exploration","Cyprus",2652.99,,18.64,-1.32%,147947
1720,"ORIT","Oritani Financial Corp.","Financial","Regional - Northeast Banks","USA",668.58,16.78,15.79,0.13%,18813
1721,"ORLY","O'Reilly Automotive Inc.","Services","Auto Parts Stores","USA",13791.81,22.03,127.46,0.09%,122688
1722,"ORMP","Oramed Pharmaceuticals Inc.","Healthcare","Biotechnology","Israel",50.20,,6.94,-0.14%,2681
1723,"ORRF","Orrstown Financial Services Inc.","Financial","Regional - Northeast Banks","USA",126.14,15.59,15.57,-0.13%,3637
1724,"OSBC","Old Second Bancorp Inc.","Financial","Regional - Midwest Banks","USA",61.88,0.79,4.42,0.66%,16535
1725,"OSHC","Ocean Shore Holding Co.","Financial","Regional - Northeast Banks","USA",87.29,17.58,13.42,0.45%,553
1726,"OSIR","Osiris Therapeutics, Inc.","Healthcare","Biotechnology","USA",499.92,,15.44,3.21%,95529
1727,"OSIS","OSI Systems, Inc.","Industrial Goods","Industrial Electrical Equipment","USA",1057.46,24.63,51.02,-3.64%,91620
1728,"OSN","Ossen Innovation Co., Ltd.","Basic Materials","Steel & Iron","China",26.07,9.36,1.30,-0.76%,2850
1729,"OSTK","Overstock.com Inc.","Services","Catalog & Mail Order Houses","USA",644.30,27.66,27.13,0.07%,59385
1730,"OSUR","OraSure Technologies Inc.","Healthcare","Medical Instruments & Supplies","USA",321.88,,5.76,-0.52%,62787
1731,"OTEL","Otelco Inc.","Technology","Long Distance Carriers","USA",16.42,0.15,5.57,-4.13%,3955
1732,"OTEX","Open Text Corp.","Technology","Application Software","Canada",5264.29,33.01,89.17,0.04%,62380
1733,"OTIV","On Track Innovations Ltd.","Technology","Processing Systems & Products","Israel",102.27,,3.09,-1.91%,101010
1734,"OTTR","Otter Tail Corporation","Utilities","Diversified Utilities","USA",1036.92,19.23,28.92,0.91%,8259
1735,"OUTR","Outerwall Inc.","Services","Specialty Retail, Other","USA",1850.96,11.10,67.15,-1.16%,76214
1736,"OVAS","OvaScience, Inc.","Healthcare","Biotechnology","USA",157.69,,9.00,-2.70%,634
1737,"OVBC","Ohio Valley Banc Corp.","Financial","Regional - Midwest Banks","USA",89.01,11.28,22.00,0.00%,0
1738,"OVLY","Oak Valley Bancorp","Financial","Regional - Pacific Banks","USA",64.76,11.69,8.30,0.00%,0
1739,"OVRL","Overland Storage Inc.","Technology","Data Storage Devices","USA",33.18,,1.08,0.00%,12655
1740,"OVTI","OmniVision Technologies Inc.","Technology","Semiconductor - Integrated Circuits","USA",950.49,11.79,16.89,-1.23%,354758
1741,"OXBT","Oxygen Biotherapeutics, Inc.","Healthcare","Biotechnology","USA",9.78,,4.32,-7.10%,400365
1742,"OXFD","Oxford Immunotec Global PLC","Healthcare","Diagnostic Substances","United Kingdom",300.10,,19.39,5.73%,13338
1743,"OXGN","OXiGENE, Inc.","Healthcare","Biotechnology","USA",5.41,,2.36,-2.88%,72206
1744,"OZRK","Bank of the Ozarks, Inc.","Financial","Regional - Southeast Banks","USA",1957.24,23.16,54.19,0.43%,37133
1745,"PAAS","Pan American Silver Corp.","Basic Materials","Silver","Canada",1683.67,,11.44,2.83%,997890
1746,"PACB","Pacific Biosciences of California, Inc.","Healthcare","Biotechnology","USA",326.30,,5.08,2.01%,124558
1747,"PACR","Pacer International Inc.","Services","Railroads","USA",288.26,35.48,8.08,-0.98%,30795
1748,"PACT","Pactera Technology International Ltd.","Technology","Business Software & Services","China",590.13,,7.00,0.00%,45092
1749,"PACW","PacWest Bancorp","Financial","Regional - Pacific Banks","USA",1869.29,27.40,42.14,-0.14%,204301
1750,"PAGG","PowerShares Global Agriculture","Financial","Exchange Traded Fund","USA",,,29.11,-0.17%,8827
1751,"PAMT","Parametric Sound Corp.","Technology","Communication Equipment","USA",81.81,,11.91,-0.92%,13463
1752,"PATH","NuPathe, Inc.","Healthcare","Biotechnology","USA",105.73,,3.28,-2.38%,197822
1753,"PATK","Patrick Industries Inc.","Industrial Goods","Lumber, Wood Production","USA",295.46,13.46,27.70,-0.11%,7406
1754,"PATR","Patriot Transportation Holding Inc.","Services","Trucking","USA",350.53,22.92,36.54,-0.35%,2341
1755,"PAYX","Paychex, Inc.","Services","Staffing & Outsourcing Services","USA",15671.37,27.15,43.20,0.70%,659757
1756,"PBCP","Polonia Bancorp, Inc.","Financial","Savings & Loans","USA",34.11,,9.90,0.00%,2
1757,"PBCT","People's United Financial Inc.","Financial","Savings & Loans","USA",4498.73,20.04,14.61,-0.10%,473147
1758,"PBHC","Pathfinder Bancorp Inc.","Financial","Savings & Loans","USA",36.34,14.45,13.60,-5.88%,300
1759,"PBIB","Porter Bancorp Inc.","Financial","Regional - Southeast Banks","USA",11.48,,0.96,-3.02%,7219
1760,"PBIO","Pressure BioSciences, Inc.","Healthcare","Medical Appliances & Equipment","USA",1.83,,0.24,4.35%,2300
1761,"PBIP","Prudential Bancorp Inc. Of Pennsylvania","Financial","Savings & Loans","USA",97.78,36.93,10.71,0.01%,1782
1762,"PBMD","Prima Biomed Ltd.","Healthcare","Biotechnology","Australia",45.22,,1.16,-0.82%,18285
1763,"PBPB","Potbelly Corporation","Services","Specialty Eateries","USA",107.53,845.00,25.78,1.71%,191816
1764,"PBSK","Poage Bankshares, Inc.","Conglomerates","Conglomerates","USA",42.39,22.09,14.14,0.00%,0
1765,"PCAR","PACCAR Inc.","Consumer Goods","Trucks & Other Vehicles","USA",20502.04,18.84,56.69,-2.01%,538865
1766,"PCBK","Pacific Continental Corp.","Financial","Regional - Pacific Banks","USA",269.21,20.07,15.00,-0.33%,2411
1767,"PCCC","PC Connection, Inc.","Services","Catalog & Mail Order Houses","USA",656.84,19.16,24.68,-1.67%,41525
1768,"PCH","Potlatch Corporation","Financial","REIT - Industrial","USA",1649.98,23.40,41.34,1.55%,60427
1769,"PCLN","priceline.com Incorporated","Services","Business Services","USA",59627.31,33.68,1162.32,0.12%,140306
1770,"PCMI","PCM, Inc.","Services","Specialty Retail, Other","USA",115.35,13.82,10.33,3.82%,27432
1771,"PCO","Pendrell Corporation","Technology","Wireless Communications","USA",465.67,,1.84,3.95%,94962
1772,"PCRX","Pacira Pharmaceuticals Inc.","Healthcare","Drug Manufacturers - Major","USA",1624.30,,48.01,-1.40%,289851
1773,"PCTI","PCTEL, Inc.","Technology","Wireless Communications","USA",176.09,,9.78,-0.91%,5026
1774,"PCYC","Pharmacyclics Inc.","Healthcare","Drug Manufacturers - Other","USA",7309.60,184.63,98.72,-0.98%,739985
1775,"PCYG","Park City Group Inc.","Technology","Business Software & Services","USA",173.46,,10.35,-2.36%,17643
1776,"PCYO","Pure Cycle Corp.","Utilities","Water Utilities","USA",143.51,,5.86,-1.84%,24153
1777,"PDCE","PDC Energy, Inc.","Basic Materials","Independent Oil & Gas","USA",1789.93,,53.64,0.13%,98904
1778,"PDCO","Patterson Companies Inc.","Services","Medical Equipment Wholesale","USA",4056.23,19.78,40.07,-0.20%,101260
1779,"PDEX","Pro-Dex Inc.","Healthcare","Medical Instruments & Supplies","USA",7.89,,2.39,1.27%,9938
1780,"PDFS","PDF Solutions Inc.","Technology","Technical & System Software","USA",714.90,19.22,23.77,-0.25%,41498
1781,"PDII","PDI, Inc.","Services","Business Services","USA",70.31,,4.81,0.84%,337
1782,"PDLI","PDL BioPharma, Inc.","Healthcare","Biotechnology","USA",1128.57,4.86,8.19,1.49%,640316
1783,"PEBK","Peoples Bancorp of North Carolina Inc.","Financial","Regional - Mid-Atlantic Banks","USA",78.60,14.58,14.00,0.00%,1407
1784,"PEBO","Peoples Bancorp Inc.","Financial","Regional - Midwest Banks","USA",234.86,14.40,22.27,0.41%,1195
1785,"PEGA","Pegasystems Inc.","Technology","Business Software & Services","USA",1819.94,44.40,48.16,0.44%,18955
1786,"PEGI","Pattern Energy Group Inc.","Utilities","Diversified Utilities","USA",1423.42,41.58,28.41,1.97%,117494
1787,"PEIX","Pacific Ethanol, Inc.","Basic Materials","Specialty Chemicals","USA",51.65,,3.93,0.26%,67103
1788,"PENN","Penn National Gaming Inc.","Services","Resorts & Casinos","USA",1094.60,14.65,14.06,1.01%,309339
1789,"PENX","Penford Corporation","Basic Materials","Specialty Chemicals","USA",150.66,37.87,12.05,-0.58%,1050
1790,"PEOP","Peoples Federal Bancshares, Inc.","Financial","Regional - Northeast Banks","USA",101.50,47.59,17.69,0.45%,307
1791,"PERF","Perfumania Holdings, Inc.","Services","Specialty Retail, Other","USA",73.55,,4.98,3.97%,15200
1792,"PERI","Perion Network Ltd","Technology","Business Software & Services","Israel",123.23,19.69,10.02,-0.20%,8551
1793,"PERY","Perry Ellis International Inc.","Consumer Goods","Textile - Apparel Clothing","USA",230.61,14.53,15.03,-1.51%,19499
1794,"PESI","Perma-Fix Environmental Services Inc.","Industrial Goods","Waste Management","USA",36.73,,3.25,-0.31%,1308
1795,"PETM","PetSmart, Inc.","Services","Specialty Retail, Other","USA",7429.81,17.91,71.46,-0.01%,347221
1796,"PETS","PetMed Express Inc.","Healthcare","Drug Delivery","USA",313.06,17.48,15.81,0.51%,70623
1797,"PETX","Aratana Therapeutics, Inc.","Healthcare","Biotechnology","USA",16.37,,17.04,-4.43%,14411
1798,"PFBC","Preferred Bank","Financial","Regional - Pacific Banks","USA",264.62,14.95,20.10,-0.40%,2534
1799,"PFBI","Premier Financial Bancorp Inc.","Financial","Regional - Southeast Banks","USA",109.26,10.29,13.75,0.44%,254
1800,"PFBX","Peoples Financial Corp.","Financial","Regional - Northeast Banks","USA",65.91,56.96,13.10,0.00%,0
1801,"PFIN","P&F Industries Inc.","Industrial Goods","Small Tools & Accessories","USA",24.08,9.45,6.53,0.17%,809
1802,"PFLT","PennantPark Floating Rate Capital Ltd.","Financial","Closed-End Fund - Debt","USA",,,13.71,-1.01%,5070
1803,"PFMT","Performant Financial Corporation","Services","Business Services","USA",479.54,14.26,10.01,0.30%,32810
1804,"PFPT","Proofpoint, Inc.","Technology","Application Software","USA",1037.92,,28.90,-1.33%,38205
1805,"PFSW","PFSweb Inc.","Services","Business Services","USA",134.29,,8.15,-2.16%,27370
1806,"PGC","Peapack-Gladstone Financial Corp.","Financial","Regional - Northeast Banks","USA",163.00,20.46,18.40,1.04%,9127
1807,"PGNX","Progenics Pharmaceuticals Inc.","Healthcare","Biotechnology","USA",278.15,,4.59,0.00%,101040
1808,"PGRX","Prospect Global Resources, Inc.","Basic Materials","Industrial Metals & Minerals","USA",4.21,,1.58,2.60%,32812
1809,"PGTI","PGT, Inc.","Industrial Goods","General Building Materials","USA",439.26,20.65,9.50,0.00%,135715
1810,"PHII","PHI Inc.","Services","Air Services, Other","USA",596.21,13.20,38.94,1.06%,101
1811,"PHMD","PhotoMedex, Inc","Healthcare","Medical Appliances & Equipment","USA",246.99,12.36,12.28,-0.65%,37755
1812,"PICO","PICO Holdings Inc.","Financial","Accident & Health Insurance","USA",523.18,,22.98,-0.09%,9250
1813,"PINC","Premier, Inc.","Technology","Healthcare Information Services","USA",210.04,29.88,37.33,0.76%,217345
1814,"PKBK","Parke Bancorp Inc.","Financial","Regional - Northeast Banks","USA",53.13,7.28,8.88,0.00%,0
1815,"PKOH","Park-Ohio Holdings Corp.","Industrial Goods","Metal Fabrication","USA",583.80,15.30,49.12,0.96%,3968
1816,"PKT","Procera Networks, Inc.","Technology","Business Software & Services","USA",276.43,,14.04,1.74%,45319
1817,"PLAB","Photronics Inc.","Technology","Semiconductor - Integrated Circuits","USA",545.50,34.54,8.99,0.11%,42327
1818,"PLBC","Plumas Bancorp","Financial","Regional - Pacific Banks","USA",31.04,10.14,6.49,0.00%,343
1819,"PLCE","The Children","Services","Apparel Stores","USA",1205.08,22.20,54.25,0.56%,67385
1820,"PLCM","Polycom, Inc.","Technology","Processing Systems & Products","USA",1861.49,,10.84,-0.82%,301391
1821,"PLMT","Palmetto Bancshares Inc.","Financial","Investment Brokerage - Regional","USA",154.23,16.25,12.00,-1.56%,1256
1822,"PLNR","Planar Systems Inc.","Technology","Diversified Electronics","USA",52.25,,2.50,0.00%,9931
1823,"PLPC","Preformed Line Products Co.","Industrial Goods","Industrial Electrical Equipment","USA",379.02,16.87,71.47,1.09%,1167
1824,"PLTM","First Trust ISE Global Platinum Index","Financial","Exchange Traded Fund","USA",,,12.22,3.65%,290
1825,"PLUG","Plug Power Inc.","Technology","Diversified Electronics","USA",124.28,,1.82,0.55%,1213037
1826,"PLUS","ePlus Inc.","Technology","Application Software","USA",444.26,13.42,56.02,0.57%,3697
1827,"PLXS","Plexus Corp.","Technology","Printed Circuit Boards","USA",1510.28,17.96,41.92,0.17%,45947
1828,"PLXT","PLX Technology Inc.","Technology","Semiconductor - Integrated Circuits","USA",300.13,50.54,6.53,-0.61%,33231
1829,"PMBC","Pacific Mercantile Bancorp","Financial","Regional - Pacific Banks","USA",116.00,,6.34,3.43%,15126
1830,"PMCS","PMC-Sierra Inc.","Technology","Semiconductor - Integrated Circuits","USA",1302.09,,6.35,0.16%,890602
1831,"PMD","Psychemedics Corp.","Healthcare","Medical Laboratories & Research","USA",75.27,23.62,14.31,0.95%,3738
1832,"PME","Pingtan Marine Enterprise Ltd.","Conglomerates","Conglomerates","China",287.76,4.85,3.69,1.32%,10105
1833,"PMFG","PMFG, Inc.","Industrial Goods","Diversified Machinery","USA",164.61,,7.95,1.79%,31984
1834,"PMNA","PowerShares MENA Frontier Countries","Financial","Exchange Traded Fund","USA",,,12.18,0.00%,0
1835,"PNBK","Patriot National Bancorp Inc.","Financial","Regional - Northeast Banks","USA",40.74,,1.05,-0.94%,204
1836,"PNFP","Pinnacle Financial Partners Inc.","Financial","Regional - Southeast Banks","USA",1063.80,19.76,31.18,0.48%,17999
1837,"PNNT","PennantPark Investment Corporation","Financial","Asset Management","USA",788.67,8.59,11.61,-2.11%,101913
1838,"PNQI","PowerShares NASDAQ Internet","Financial","Exchange Traded Fund","USA",,,65.66,0.21%,9654
1839,"PNRA","Panera Bread Co.","Services","Specialty Eateries","USA",4856.30,25.52,169.27,0.19%,53084
1840,"PNRG","PrimeEnergy Corp.","Basic Materials","Independent Oil & Gas","USA",120.24,10.33,50.01,0.44%,1945
1841,"PNTR","Pointer Telocation Ltd.","Technology","Communication Equipment","Israel",52.15,19.85,9.07,-0.66%,5155
1842,"PODD","Insulet Corporation","Healthcare","Medical Instruments & Supplies","USA",1996.97,,36.83,0.44%,28896
1843,"POOL","Pool Corp.","Consumer Goods","Sporting Goods","USA",2610.73,28.57,56.22,-0.12%,17005
1844,"POPE","Pope Resources LP","Industrial Goods","Lumber, Wood Production","USA",284.38,32.53,66.15,1.68%,259
1845,"POWI","Power Integrations Inc.","Technology","Semiconductor - Integrated Circuits","USA",1627.39,32.36,54.48,-0.37%,18709
1846,"POWL","Powell Industries, Inc.","Industrial Goods","Industrial Electrical Equipment","USA",794.50,18.92,66.85,0.94%,16551
1847,"POZN","POZEN Inc.","Healthcare","Drug Manufacturers - Other","USA",287.09,,9.60,1.91%,80568
1848,"PPBI","Pacific Premier Bancorp Inc.","Financial","Regional - Pacific Banks","USA",243.46,23.98,14.65,0.14%,2540
1849,"PPC","Pilgrim's Corp.","Consumer Goods","Meat Products","USA",4159.33,9.74,16.21,0.87%,116844
1850,"PPHM","Peregrine Pharmaceuticals Inc.","Healthcare","Biotechnology","USA",188.24,,1.28,1.59%,182141
1851,"PRAA","Portfolio Recovery Associates Inc.","Services","Business Services","USA",2607.51,16.05,51.82,-0.33%,221198
1852,"PRAN","Prana Biotechnology Ltd.","Healthcare","Drug Manufacturers - Other","Australia",246.52,,7.28,5.81%,636473
1853,"PRCP","Perceptron, Inc.","Technology","Scientific & Technical Instruments","USA",89.41,14.68,10.67,2.40%,24459
1854,"PRFT","Perficient Inc.","Technology","Business Software & Services","USA",665.21,34.48,22.10,0.14%,30583
